benford,finstat,resultstat
30.10299956639812,26.0,0
17.609125905568124,26.0,0
12.493873660829994,8.0,0
9.691001300805642,18.0,0
7.918124604762482,6.0,0
6.694678963061322,4.0,0
5.799194697768673,2.0,0
5.115252244738129,10.0,0
4.575749056067514,0.0,0
