benford,finstat,resultstat
30.10299956639812,26.923076923076923,0
17.609125905568124,21.153846153846153,0
12.493873660829994,17.307692307692307,0
9.691001300805642,7.6923076923076925,0
7.918124604762482,5.769230769230769,0
6.694678963061322,7.6923076923076925,0
5.799194697768673,3.8461538461538463,0
5.115252244738129,3.8461538461538463,0
4.575749056067514,5.769230769230769,0
