benford,finstat,resultstat
30.10299956639812,27.61904761904762,0
17.609125905568124,23.809523809523807,0
12.493873660829994,5.714285714285714,0
9.691001300805642,13.333333333333334,0
7.918124604762482,5.714285714285714,0
6.694678963061322,13.333333333333334,0
5.799194697768673,2.857142857142857,0
5.115252244738129,4.761904761904762,0
4.575749056067514,2.857142857142857,0
