benford,finstat,resultstat
30.10299956639812,30.434782608695656,0
17.609125905568124,19.565217391304348,0
12.493873660829994,8.695652173913043,0
9.691001300805642,6.521739130434782,0
7.918124604762482,8.695652173913043,0
6.694678963061322,8.695652173913043,0
5.799194697768673,8.695652173913043,0
5.115252244738129,4.3478260869565215,0
4.575749056067514,4.3478260869565215,0
