benford,finstat,resultstat
30.10299956639812,26.31578947368421,1
17.609125905568124,21.052631578947366,1
12.493873660829994,18.421052631578945,1
9.691001300805642,13.157894736842104,1
7.918124604762482,2.631578947368421,1
6.694678963061322,0.0,1
5.799194697768673,10.526315789473683,1
5.115252244738129,0.0,1
4.575749056067514,7.894736842105263,1
