benford,finstat,resultstat
30.10299956639812,30.555555555555557,1
17.609125905568124,22.22222222222222,1
12.493873660829994,2.7777777777777777,1
9.691001300805642,13.88888888888889,1
7.918124604762482,5.555555555555555,1
6.694678963061322,8.333333333333332,1
5.799194697768673,13.88888888888889,1
5.115252244738129,0.0,1
4.575749056067514,2.7777777777777777,1
