benford,finstat,resultstat
30.10299956639812,30.434782608695656,0
17.609125905568124,19.565217391304348,0
12.493873660829994,15.217391304347828,0
9.691001300805642,8.695652173913043,0
7.918124604762482,6.521739130434782,0
6.694678963061322,8.695652173913043,0
5.799194697768673,4.3478260869565215,0
5.115252244738129,0.0,0
4.575749056067514,6.521739130434782,0
