benford,finstat,resultstat
30.10299956639812,34.78260869565217,0
17.609125905568124,5.797101449275362,0
12.493873660829994,20.28985507246377,0
9.691001300805642,7.246376811594203,0
7.918124604762482,8.695652173913043,0
6.694678963061322,8.695652173913043,0
5.799194697768673,5.797101449275362,0
5.115252244738129,1.4492753623188406,0
4.575749056067514,7.246376811594203,0
