benford,finstat,resultstat
30.10299956639812,39.02439024390244,0
17.609125905568124,26.82926829268293,0
12.493873660829994,9.75609756097561,0
9.691001300805642,9.75609756097561,0
7.918124604762482,7.317073170731707,0
6.694678963061322,2.4390243902439024,0
5.799194697768673,0.0,0
5.115252244738129,2.4390243902439024,0
4.575749056067514,2.4390243902439024,0
